knr,knavn,aar,bef_K_0_14,bef_K_15_29,bef_K_30_74,bef_K_75_105,bef_M_0_14,bef_M_15_29,bef_M_30_74,bef_M_75_105,bef_MK_0_14,bef_MK_15_29,bef_MK_30_74,bef_MK_75_105
1703,Namsos,2012,1177,1277,3424,614,1280,1278,3387,374,2457,2555,6811,988
1703,Namsos,2013,1148,1297,3467,599,1254,1320,3385,378,2402,2617,6852,977
1703,Namsos,2014,1131,1300,3489,600,1250,1372,3393,382,2381,2672,6882,982
1711,Meråker,1999,218,207,664,213,226,236,678,121,444,443,1342,334
1711,Meråker,2000,233,206,672,218,234,240,677,123,467,446,1349,341
1711,Meråker,2001,232,205,669,220,233,223,684,113,465,428,1353,333
1711,Meråker,2002,214,212,665,219,220,210,682,112,434,422,1347,331
1711,Meråker,2003,222,200,671,215,225,204,679,119,447,404,1350,334
1711,Meråker,2004,221,213,644,215,216,205,678,122,437,418,1322,337
1711,Meråker,2005,220,228,650,203,223,212,671,122,443,440,1321,325
1711,Meråker,2006,210,219,644,203,223,214,669,123,433,433,1313,326
1711,Meråker,2007,204,221,651,195,214,206,681,113,418,427,1332,308
1711,Meråker,2008,199,217,653,193,211,204,694,111,410,421,1347,304
1711,Meråker,2009,196,211,654,192,204,198,698,111,400,409,1352,303
1711,Meråker,2010,197,209,661,184,198,202,696,110,395,411,1357,294
1711,Meråker,2011,188,222,680,174,189,220,707,104,377,442,1387,278
1711,Meråker,2012,186,228,681,167,185,232,713,102,371,460,1394,269
1711,Meråker,2013,184,223,684,168,181,235,715,95,365,458,1399,263
1711,Meråker,2014,186,227,686,159,190,240,730,101,376,467,1416,260
1714,Stjørdal,1999,1682,1805,4563,791,1835,1915,4742,523,3517,3720,9305,1314
1714,Stjørdal,2000,1720,1780,4637,796,1862,1861,4803,528,3582,3641,9440,1324
1714,Stjørdal,2001,1771,1760,4725,803,1899,1838,4893,527,3670,3598,9618,1330
1714,Stjørdal,2002,1778,1750,4865,820,1941,1771,5023,526,3719,3521,9888,1346
1714,Stjørdal,2003,1806,1730,4964,834,1985,1734,5140,509,3791,3464,10104,1343
1714,Stjørdal,2004,1827,1719,5077,837,2009,1722,5244,517,3836,3441,10321,1354
1714,Stjørdal,2005,1927,1732,5190,830,2052,1725,5341,528,3979,3457,10531,1358
1714,Stjørdal,2006,1954,1736,5325,827,2069,1786,5424,531,4023,3522,10749,1358
1714,Stjørdal,2007,1998,1776,5417,828,2102,1826,5546,518,4100,3602,10963,1346
1714,Stjørdal,2008,2017,1783,5488,841,2157,1866,5662,533,4174,3649,11150,1374
1714,Stjørdal,2009,2040,1826,5570,853,2168,1938,5750,546,4208,3764,11320,1399
1714,Stjørdal,2010,2046,1906,5712,851,2168,1976,5867,564,4214,3882,11579,1415
1714,Stjørdal,2011,2054,1956,5786,851,2192,2010,5965,567,4246,3966,11751,1418
1714,Stjørdal,2012,2090,1988,5902,863,2204,2083,6057,576,4294,4071,11959,1439
1714,Stjørdal,2013,2093,2010,6029,880,2178,2143,6165,612,4271,4153,12194,1492
1714,Stjørdal,2014,2090,2102,6109,907,2172,2188,6245,602,4262,4290,12354,1509
1717,Frosta,1999,225,194,592,164,227,238,629,98,452,432,1221,262
1717,Frosta,2000,218,211,601,163,232,235,639,96,450,446,1240,259
1717,Frosta,2001,230,207,600,155,238,216,648,95,468,423,1248,250
1717,Frosta,2002,244,205,614,150,241,222,653,88,485,427,1267,238
1717,Frosta,2003,257,208,616,142,245,221,663,91,502,429,1279,233
1717,Frosta,2004,250,205,623,143,240,217,671,88,490,422,1294,231
1717,Frosta,2005,245,210,636,141,229,223,686,93,474,433,1322,234
1717,Frosta,2006,240,209,642,132,228,229,668,91,468,438,1310,223
1717,Frosta,2007,233,209,648,132,237,221,665,93,470,430,1313,225
1717,Frosta,2008,240,214,644,139,230,217,662,96,470,431,1306,235
1717,Frosta,2009,243,223,658,134,233,216,664,94,476,439,1322,228
1717,Frosta,2010,241,227,650,139,222,223,674,93,463,450,1324,232
1717,Frosta,2011,229,244,656,137,226,236,687,92,455,480,1343,229
1717,Frosta,2012,227,256,684,133,233,253,706,102,460,509,1390,235
1717,Frosta,2013,231,234,700,136,238,242,722,102,469,476,1422,238
1717,Frosta,2014,234,235,699,138,238,253,715,111,472,488,1414,249
1718,Leksvik,1999,327,367,868,175,326,377,905,119,653,744,1773,294
1718,Leksvik,2000,338,352,866,179,322,365,931,113,660,717,1797,292
1718,Leksvik,2001,328,347,868,184,330,356,935,117,658,703,1803,301
1718,Leksvik,2002,334,342,888,190,337,323,960,120,671,665,1848,310
1718,Leksvik,2003,330,325,886,194,328,321,965,119,658,646,1851,313
1718,Leksvik,2004,339,315,896,194,320,308,977,123,659,623,1873,317
1718,Leksvik,2005,347,296,910,197,303,308,985,125,650,604,1895,322
1718,Leksvik,2006,347,298,916,198,294,294,992,124,641,592,1908,322
1718,Leksvik,2007,320,293,923,195,300,288,996,126,620,581,1919,321
1718,Leksvik,2008,314,291,932,191,312,280,1000,123,626,571,1932,314
1718,Leksvik,2009,318,290,956,192,309,289,997,123,627,579,1953,315
1718,Leksvik,2010,314,298,960,185,309,294,995,132,623,592,1955,317
1718,Leksvik,2011,320,283,966,183,318,281,997,138,638,564,1963,321
1718,Leksvik,2012,310,300,965,180,317,279,1015,126,627,579,1980,306
1718,Leksvik,2013,321,297,963,183,310,277,1029,127,631,574,1992,310
1718,Leksvik,2014,306,297,974,186,308,280,1036,124,614,577,2010,310
1719,Levanger,1999,1776,1684,4458,814,1873,1733,4459,489,3649,3417,8917,1303
1719,Levanger,2000,1800,1637,4521,803,1854,1668,4501,494,3654,3305,9022,1297
1719,Levanger,2001,1754,1629,4535,792,1862,1650,4516,493,3616,3279,9051,1285
1719,Levanger,2002,1752,1634,4570,808,1872,1640,4589,487,3624,3274,9159,1295
1719,Levanger,2003,1726,1644,4642,819,1895,1666,4596,496,3621,3310,9238,1315
1719,Levanger,2004,1700,1673,4697,810,1908,1719,4659,500,3608,3392,9356,1310
1719,Levanger,2005,1703,1692,4741,797,1873,1751,4727,498,3576,3443,9468,1295
1719,Levanger,2006,1688,1678,4796,800,1862,1764,4750,515,3550,3442,9546,1315
1719,Levanger,2007,1662,1736,4792,803,1791,1831,4767,528,3453,3567,9559,1331
1719,Levanger,2008,1686,1774,4857,803,1789,1873,4817,529,3475,3647,9674,1332
1719,Levanger,2009,1679,1774,4921,786,1778,1881,4911,525,3457,3655,9832,1311
1719,Levanger,2010,1654,1832,4957,807,1755,1880,4950,523,3409,3712,9907,1330
1719,Levanger,2011,1670,1858,4996,816,1751,1901,4999,533,3421,3759,9995,1349
1719,Levanger,2012,1646,1920,5038,819,1728,1936,5080,532,3374,3856,10118,1351
1719,Levanger,2013,1639,1928,5090,800,1749,1964,5136,550,3388,3892,10226,1350
1719,Levanger,2014,1667,1948,5120,816,1745,1937,5197,572,3412,3885,10317,1388
1721,Verdal,1999,1309,1346,3387,615,1391,1450,3558,438,2700,2796,6945,1053
1721,Verdal,2000,1290,1305,3410,611,1406,1408,3576,455,2696,2713,6986,1066
1721,Verdal,2001,1300,1272,3447,611,1412,1327,3615,459,2712,2599,7062,1070
1721,Verdal,2002,1298,1271,3473,615,1442,1297,3655,450,2740,2568,7128,1065
1721,Verdal,2003,1319,1248,3502,629,1424,1272,3711,437,2743,2520,7213,1066
1721,Verdal,2004,1323,1249,3545,629,1431,1268,3742,445,2754,2517,7287,1074
1721,Verdal,2005,1333,1239,3597,606,1423,1267,3747,448,2756,2506,7344,1054
1721,Verdal,2006,1302,1252,3653,605,1401,1270,3781,453,2703,2522,7434,1058
1721,Verdal,2007,1313,1230,3697,590,1408,1281,3825,439,2721,2511,7522,1029
1721,Verdal,2008,1308,1258,3754,578,1373,1334,3868,440,2681,2592,7622,1018
1721,Verdal,2009,1303,1285,3791,579,1387,1306,3897,435,2690,2591,7688,1014
1721,Verdal,2010,1284,1315,3832,565,1376,1348,3917,436,2660,2663,7749,1001
1721,Verdal,2011,1255,1331,3866,572,1373,1368,3962,430,2628,2699,7828,1002
1721,Verdal,2012,1269,1314,3897,561,1340,1416,4009,430,2609,2730,7906,991
1721,Verdal,2013,1257,1355,3950,551,1313,1444,4067,428,2570,2799,8017,979
1721,Verdal,2014,1255,1369,3985,555,1315,1475,4233,438,2570,2844,8218,993
1724,Verran,1999,232,215,723,219,237,231,760,148,469,446,1483,367
1724,Verran,2000,230,187,713,221,235,213,746,161,465,400,1459,382
1724,Verran,2001,234,188,711,214,237,211,732,158,471,399,1443,372
1724,Verran,2002,234,178,705,211,231,194,735,154,465,372,1440,365
1724,Verran,2003,228,187,716,214,228,197,735,154,456,384,1451,368
1724,Verran,2004,225,191,714,213,228,199,731,150,453,390,1445,363
1724,Verran,2005,227,190,719,202,223,209,719,155,450,399,1438,357
1724,Verran,2006,221,188,705,214,210,220,714,150,431,408,1419,364
1724,Verran,2007,216,186,695,209,206,217,728,147,422,403,1423,356
1724,Verran,2008,207,185,683,200,194,278,1038,144,401,463,1721,344
1724,Verran,2009,194,190,687,185,190,269,1045,145,384,459,1732,330
1724,Verran,2010,194,190,679,186,179,257,1062,142,373,447,1741,328
1724,Verran,2011,194,200,658,184,178,239,800,140,372,439,1458,324
1724,Verran,2012,182,202,664,184,174,237,914,128,356,439,1578,312
1724,Verran,2013,181,209,657,180,173,239,1043,128,354,448,1700,308
1724,Verran,2014,185,199,650,181,171,234,785,126,356,433,1435,307
1725,Namdalseid,1999,166,152,451,111,179,188,497,70,345,340,948,181
1725,Namdalseid,2000,159,157,446,119,171,193,486,78,330,350,932,197
1725,Namdalseid,2001,155,156,441,120,178,189,489,79,333,345,930,199
1725,Namdalseid,2002,157,150,438,124,162,192,491,77,319,342,929,201
1725,Namdalseid,2003,156,153,441,120,166,181,482,79,322,334,923,199
1725,Namdalseid,2004,155,148,440,121,169,176,471,86,324,324,911,207
1725,Namdalseid,2005,153,146,441,118,173,160,482,90,326,306,923,208
1725,Namdalseid,2006,145,148,441,116,163,162,472,89,308,310,913,205
1725,Namdalseid,2007,135,155,441,116,158,158,468,88,293,313,909,204
1725,Namdalseid,2008,130,149,440,114,159,150,477,83,289,299,917,197
1725,Namdalseid,2009,126,154,442,110,162,146,475,85,288,300,917,195
1725,Namdalseid,2010,132,148,437,109,156,153,463,86,288,301,900,195
1725,Namdalseid,2011,135,150,436,100,155,156,471,90,290,306,907,190
1725,Namdalseid,2012,131,151,429,103,140,163,471,88,271,314,900,191
1725,Namdalseid,2013,135,152,426,106,139,161,480,86,274,313,906,192
1725,Namdalseid,2014,126,146,433,103,136,160,479,82,262,306,912,185
1736,Snåase - Snåsa,1999,222,210,594,149,245,217,645,90,467,427,1239,239
1736,Snåase - Snåsa,2000,215,201,588,159,251,215,645,94,466,416,1233,253
1736,Snåase - Snåsa,2001,219,200,585,152,244,213,637,88,463,413,1222,240
1736,Snåase - Snåsa,2002,213,197,580,157,235,213,625,88,448,410,1205,245
1736,Snåase - Snåsa,2003,223,189,579,152,233,205,629,84,456,394,1208,236
1736,Snåase - Snåsa,2004,221,176,586,145,225,205,627,90,446,381,1213,235
1736,Snåase - Snåsa,2005,210,188,569,148,210,210,613,91,420,398,1182,239
1736,Snåase - Snåsa,2006,211,180,558,151,196,216,609,100,407,396,1167,251
1736,Snåase - Snåsa,2007,192,183,546,150,196,216,595,103,388,399,1141,253
1736,Snåase - Snåsa,2008,184,181,541,150,195,214,590,109,379,395,1131,259
1736,Snåase - Snåsa,2009,179,188,545,144,193,213,588,109,372,401,1133,253
1736,Snåase - Snåsa,2010,175,179,556,132,188,222,581,113,363,401,1137,245
1736,Snåase - Snåsa,2011,176,191,556,132,175,218,594,112,351,409,1150,244
1736,Snåase - Snåsa,2012,172,197,559,126,173,220,597,99,345,417,1156,225
1736,Snåase - Snåsa,2013,166,192,553,133,176,221,597,100,342,413,1150,233
1736,Snåase - Snåsa,2014,164,190,562,133,171,224,595,99,335,414,1157,232
1738,Lierne,1999,135,131,398,89,136,157,440,60,271,288,838,149
1738,Lierne,2000,129,138,399,92,139,148,440,63,268,286,839,155
1738,Lierne,2001,128,136,409,90,131,149,432,69,259,285,841,159
1738,Lierne,2002,130,134,401,93,133,142,433,70,263,276,834,163
1738,Lierne,2003,126,129,402,100,136,137,436,66,262,266,838,166
1738,Lierne,2004,128,122,403,99,135,139,423,72,263,261,826,171
1738,Lierne,2005,120,121,397,94,133,138,419,75,253,259,816,169
1738,Lierne,2006,118,116,396,99,139,140,411,72,257,256,807,171
1738,Lierne,2007,117,116,384,104,137,142,405,69,254,258,789,173
1738,Lierne,2008,113,124,385,103,129,141,405,66,242,265,790,169
1738,Lierne,2009,112,116,385,100,139,130,410,61,251,246,795,161
1738,Lierne,2010,104,112,374,103,134,124,409,64,238,236,783,167
1738,Lierne,2011,108,105,367,98,128,116,415,58,236,221,782,156
1738,Lierne,2012,104,109,370,96,130,122,413,57,234,231,783,153
1738,Lierne,2013,104,109,372,92,133,113,413,56,237,222,785,148
1738,Lierne,2014,101,104,369,96,122,117,411,55,223,221,780,151
1739,Raarvihke - Røyrvik,1999,59,64,144,26,68,58,161,17,127,122,305,43
1739,Raarvihke - Røyrvik,2000,59,59,151,26,65,50,167,15,124,109,318,41
1739,Raarvihke - Røyrvik,2001,52,60,153,23,60,49,167,14,112,109,320,37
1739,Raarvihke - Røyrvik,2002,45,56,151,23,60,46,163,15,105,102,314,38
1739,Raarvihke - Røyrvik,2003,41,56,146,26,51,52,156,17,92,108,302,43
1739,Raarvihke - Røyrvik,2004,37,59,144,28,49,42,155,19,86,101,299,47
1739,Raarvihke - Røyrvik,2005,34,60,139,30,50,46,153,22,84,106,292,52
1739,Raarvihke - Røyrvik,2006,36,48,145,31,51,47,158,21,87,95,303,52
1739,Raarvihke - Røyrvik,2007,37,44,141,30,44,44,155,20,81,88,296,50
1739,Raarvihke - Røyrvik,2008,38,37,134,32,44,48,143,18,82,85,277,50
1739,Raarvihke - Røyrvik,2009,38,39,135,30,42,48,146,16,80,87,281,46
1739,Raarvihke - Røyrvik,2010,41,40,133,31,40,43,148,15,81,83,281,46
1739,Raarvihke - Røyrvik,2011,41,35,138,31,39,48,147,16,80,83,285,47
1739,Raarvihke - Røyrvik,2012,39,38,133,31,37,48,143,19,76,86,276,50
1739,Raarvihke - Røyrvik,2013,40,41,132,33,40,49,143,19,80,90,275,52
1739,Raarvihke - Røyrvik,2014,39,41,129,33,42,46,146,18,81,87,275,51
1740,Namsskogan,1999,78,74,273,49,69,87,300,42,147,161,573,91
1740,Namsskogan,2000,82,72,274,50,69,77,303,46,151,149,577,96
1740,Namsskogan,2001,76,69,272,51,70,74,281,51,146,143,553,102
1740,Namsskogan,2002,76,70,275,56,74,73,284,47,150,143,559,103
1740,Namsskogan,2003,79,76,268,56,74,64,287,50,153,140,555,106
1740,Namsskogan,2004,78,78,266,57,74,66,277,49,152,144,543,106
1740,Namsskogan,2005,76,76,256,60,78,67,273,46,154,143,529,106
1740,Namsskogan,2006,81,65,252,63,69,71,265,48,150,136,517,111
1740,Namsskogan,2007,78,70,256,65,69,68,267,46,147,138,523,111
1740,Namsskogan,2008,75,60,259,62,75,64,269,45,150,124,528,107
1740,Namsskogan,2009,74,60,258,59,81,70,266,49,155,130,524,108
1740,Namsskogan,2010,73,64,258,60,74,71,266,49,147,135,524,109
1740,Namsskogan,2011,74,63,261,56,75,73,268,51,149,136,529,107
1740,Namsskogan,2012,68,59,263,58,81,63,263,50,149,122,526,108
1740,Namsskogan,2013,63,64,258,60,78,60,260,52,141,124,518,112
1740,Namsskogan,2014,65,61,266,64,79,66,262,54,144,127,528,118
1742,Grong,1999,206,205,626,170,250,198,680,134,456,403,1306,304
1742,Grong,2000,219,221,631,173,259,217,691,132,478,438,1322,305
1742,Grong,2001,208,227,632,176,250,219,690,136,458,446,1322,312
1742,Grong,2002,219,226,642,172,254,218,690,137,473,444,1332,309
1742,Grong,2003,221,208,633,170,250,224,674,129,471,432,1307,299
1742,Grong,2004,207,205,635,170,250,231,676,127,457,436,1311,297
1742,Grong,2005,212,193,636,158,240,218,671,126,452,411,1307,284
1742,Grong,2006,208,192,627,161,214,216,664,123,422,408,1291,284
1742,Grong,2007,213,182,621,162,203,215,647,118,416,397,1268,280
1742,Grong,2008,216,179,629,157,208,216,640,111,424,395,1269,268
1742,Grong,2009,209,179,629,151,207,205,645,108,416,384,1274,259
1742,Grong,2010,201,190,628,155,195,214,651,108,396,404,1279,263
1742,Grong,2011,202,198,619,158,179,227,650,104,381,425,1269,262
1742,Grong,2012,182,204,633,163,180,253,651,110,362,457,1284,273
1742,Grong,2013,188,221,631,160,187,280,667,107,375,501,1298,267
1742,Grong,2014,179,207,623,162,180,287,675,109,359,494,1298,271
1743,Høylandet,1999,112,124,341,85,129,150,329,67,241,274,670,152
1743,Høylandet,2000,107,127,334,82,126,139,337,61,233,266,671,143
1743,Høylandet,2001,103,122,337,82,124,152,343,54,227,274,680,136
1743,Høylandet,2002,97,124,325,83,117,148,348,49,214,272,673,132
1743,Høylandet,2003,100,115,322,87,107,142,348,42,207,257,670,129
1743,Høylandet,2004,105,114,321,81,99,133,345,44,204,247,666,125
1743,Høylandet,2005,107,106,323,76,99,126,353,43,206,232,676,119
1743,Høylandet,2006,106,110,335,77,112,118,363,42,218,228,698,119
1743,Høylandet,2007,107,97,330,77,116,118,358,43,223,215,688,120
1743,Høylandet,2008,119,92,338,77,122,106,364,43,241,198,702,120
1743,Høylandet,2009,114,88,339,76,120,111,364,47,234,199,703,123
1743,Høylandet,2010,118,87,335,75,127,104,360,50,245,191,695,125
1743,Høylandet,2011,118,91,330,74,131,98,365,46,249,189,695,120
1743,Høylandet,2012,126,90,328,70,126,96,366,47,252,186,694,117
1743,Høylandet,2013,130,89,332,70,125,99,358,47,255,188,690,117
1743,Høylandet,2014,124,93,332,73,126,101,345,53,250,194,677,126
1744,Overhalla,1999,340,367,901,180,371,383,948,130,711,750,1849,310
1744,Overhalla,2000,329,352,922,182,389,360,951,132,718,712,1873,314
1744,Overhalla,2001,326,336,924,181,384,360,937,137,710,696,1861,318
1744,Overhalla,2002,330,334,920,179,382,333,943,138,712,667,1863,317
1744,Overhalla,2003,332,328,928,175,381,326,957,135,713,654,1885,310
1744,Overhalla,2004,316,315,920,165,369,325,955,133,685,640,1875,298
1744,Overhalla,2005,306,306,907,169,355,319,959,128,661,625,1866,297
1744,Overhalla,2006,298,323,893,179,358,318,947,125,656,641,1840,304
1744,Overhalla,2007,300,311,901,183,368,325,954,126,668,636,1855,309
1744,Overhalla,2008,293,318,898,182,357,332,965,124,650,650,1863,306
1744,Overhalla,2009,299,321,928,168,359,325,986,132,658,646,1914,300
1744,Overhalla,2010,294,331,927,166,361,326,988,136,655,657,1915,302
1744,Overhalla,2011,310,329,944,164,348,346,1002,134,658,675,1946,298
1744,Overhalla,2012,319,342,948,164,355,360,1013,134,674,702,1961,298
1744,Overhalla,2013,331,336,953,162,352,368,1008,135,683,704,1961,297
1744,Overhalla,2014,332,351,966,156,356,373,1017,129,688,724,1983,285
1748,Fosnes,1999,81,63,195,50,85,65,217,34,166,128,412,84
1748,Fosnes,2000,80,64,195,51,84,69,212,35,164,133,407,86
1748,Fosnes,2001,80,57,194,54,80,66,209,34,160,123,403,88
1748,Fosnes,2002,78,59,197,51,73,63,206,33,151,122,403,84
1748,Fosnes,2003,75,57,201,49,69,66,201,36,144,123,402,85
1748,Fosnes,2004,72,59,200,43,69,68,197,37,141,127,397,80
1748,Fosnes,2005,58,59,196,41,60,69,192,39,118,128,388,80
1748,Fosnes,2006,54,57,202,40,55,70,193,39,109,127,395,79
1748,Fosnes,2007,56,57,195,42,56,68,193,39,112,125,388,81
1748,Fosnes,2008,49,57,186,44,57,62,192,37,106,119,378,81
1748,Fosnes,2009,45,60,189,45,53,59,193,31,98,119,382,76
1748,Fosnes,2010,44,65,176,51,53,55,188,33,97,120,364,84
1748,Fosnes,2011,41,59,170,51,49,57,189,32,90,116,359,83
1748,Fosnes,2012,46,66,166,49,50,58,200,28,96,124,366,77
1748,Fosnes,2013,47,61,171,49,45,55,207,27,92,116,378,76
1748,Fosnes,2014,37,61,169,50,43,54,198,24,80,115,367,74
1749,Flatanger,1999,113,110,310,87,130,119,368,38,243,229,678,125
1749,Flatanger,2000,107,99,302,86,120,111,357,42,227,210,659,128
1749,Flatanger,2001,113,101,304,83,116,108,354,41,229,209,658,124
1749,Flatanger,2002,124,92,304,83,120,113,355,41,244,205,659,124
1749,Flatanger,2003,132,89,300,85,116,117,349,44,248,206,649,129
1749,Flatanger,2004,125,89,302,80,111,111,349,46,236,200,651,126
1749,Flatanger,2005,122,84,303,78,112,105,340,49,234,189,643,127
1749,Flatanger,2006,114,76,298,75,111,98,338,51,225,174,636,126
1749,Flatanger,2007,118,75,303,71,108,102,332,55,226,177,635,126
1749,Flatanger,2008,107,85,294,69,104,92,326,54,211,177,620,123
1749,Flatanger,2009,99,89,297,68,100,98,326,52,199,187,623,120
1749,Flatanger,2010,86,85,300,63,91,95,327,52,177,180,627,115
1749,Flatanger,2011,78,87,301,63,89,105,331,51,167,192,632,114
1749,Flatanger,2012,80,100,301,62,89,112,335,51,169,212,636,113
1749,Flatanger,2013,85,99,307,61,90,111,345,50,175,210,652,111
1749,Flatanger,2014,79,97,302,57,83,108,341,47,162,205,643,104
1750,Vikna,1999,381,404,922,195,355,436,999,92,736,840,1921,287
1750,Vikna,2000,393,388,942,196,371,426,992,96,764,814,1934,292
1750,Vikna,2001,395,391,951,191,379,415,1016,98,774,806,1967,289
1750,Vikna,2002,407,399,957,199,389,395,1045,96,796,794,2002,295
1750,Vikna,2003,415,381,968,189,404,388,1069,93,819,769,2037,282
1750,Vikna,2004,427,367,1000,189,405,389,1088,97,832,756,2088,286
1750,Vikna,2005,410,372,1020,187,400,388,1086,103,810,760,2106,290
1750,Vikna,2006,410,376,1015,184,406,357,1109,106,816,733,2124,290
1750,Vikna,2007,385,392,1020,187,393,370,1106,114,778,762,2126,301
1750,Vikna,2008,400,383,1022,185,394,370,1117,118,794,753,2139,303
1750,Vikna,2009,407,380,1037,176,402,387,1141,118,809,767,2178,294
1750,Vikna,2010,395,405,1039,181,398,395,1145,123,793,800,2184,304
1750,Vikna,2011,387,401,1047,185,391,400,1142,128,778,801,2189,313
1750,Vikna,2012,398,410,1071,188,384,423,1175,134,782,833,2246,322
1750,Vikna,2013,404,421,1089,188,387,419,1187,143,791,840,2276,331
1750,Vikna,2014,412,426,1097,183,400,410,1191,145,812,836,2288,328
1751,Nærøy,1999,520,465,1307,305,582,528,1401,196,1102,993,2708,501
1751,Nærøy,2000,515,438,1318,306,578,529,1393,199,1093,967,2711,505
1751,Nærøy,2001,520,431,1330,302,598,516,1397,195,1118,947,2727,497
1751,Nærøy,2002,492,429,1323,311,582,492,1419,191,1074,921,2742,502
1751,Nærøy,2003,476,410,1338,303,566,472,1437,194,1042,882,2775,497
1751,Nærøy,2004,480,415,1344,301,551,455,1434,200,1031,870,2778,501
1751,Nærøy,2005,486,425,1331,302,553,446,1449,190,1039,871,2780,492
1751,Nærøy,2006,468,421,1328,298,518,466,1423,190,986,887,2751,488
1751,Nærøy,2007,439,406,1314,313,497,461,1421,175,936,867,2735,488
1751,Nærøy,2008,432,411,1306,311,466,471,1396,174,898,882,2702,485
1751,Nærøy,2009,429,402,1295,302,462,472,1398,179,891,874,2693,481
1751,Nærøy,2010,425,398,1299,303,459,478,1388,186,884,876,2687,489
1751,Nærøy,2011,426,427,1289,292,430,499,1402,184,856,926,2691,476
1751,Nærøy,2012,415,444,1304,291,421,508,1435,194,836,952,2739,485
1751,Nærøy,2013,403,454,1303,283,422,532,1453,193,825,986,2756,476
1751,Nærøy,2014,388,462,1304,273,420,527,1450,191,808,989,2754,464
1755,Leka,1999,72,67,193,47,56,60,195,22,128,127,388,69
1755,Leka,2000,69,67,188,50,58,64,197,17,127,131,385,67
1755,Leka,2001,68,60,190,45,53,54,193,16,121,114,383,61
1755,Leka,2002,61,70,185,45,57,49,192,17,118,119,377,62
1755,Leka,2003,59,68,187,45,55,51,188,16,114,119,375,61
1755,Leka,2004,41,65,181,45,52,45,183,18,93,110,364,63
1755,Leka,2005,42,58,173,42,50,46,178,18,92,104,351,60
1755,Leka,2006,36,57,174,39,43,43,179,19,79,100,353,58
1755,Leka,2007,36,57,170,37,40,40,178,20,76,97,348,57
1755,Leka,2008,39,56,170,37,38,43,183,20,77,99,353,57
1755,Leka,2009,38,54,173,38,35,39,178,25,73,93,351,63
1755,Leka,2010,37,51,173,44,38,42,175,26,75,93,348,70
1755,Leka,2011,37,53,170,43,40,43,171,29,77,96,341,72
1755,Leka,2012,33,46,167,44,38,41,168,33,71,87,335,77
1755,Leka,2013,37,43,169,47,33,47,161,33,70,90,330,80
1755,Leka,2014,37,39,163,46,29,49,158,30,66,88,321,76
1804,Bodø,1999,3960,4283,10674,1226,4222,4413,10679,716,8182,8696,21353,1942
1804,Bodø,2000,4020,4244,10905,1287,4352,4353,10874,733,8372,8597,21779,2020
1804,Bodø,2001,4018,4165,11016,1320,4327,4297,11051,755,8345,8462,22067,2075
1804,Bodø,2002,4020,4144,11116,1347,4339,4274,11166,767,8359,8418,22282,2114
1804,Bodø,2003,4055,4112,11314,1378,4399,4259,11316,793,8454,8371,22630,2171
1804,Bodø,2004,4113,4144,11468,1411,4413,4346,11461,824,8526,8490,22929,2235
1804,Bodø,2005,4189,4302,11902,1544,4543,4492,11966,905,8732,8794,23868,2449
1804,Bodø,2006,4177,4360,12099,1566,4567,4529,12123,946,8744,8889,24222,2512
1804,Bodø,2007,4238,4436,12255,1604,4509,4653,12325,984,8747,9089,24580,2588
1804,Bodø,2008,4191,4553,12378,1627,4420,4792,12467,1012,8611,9345,24845,2639
1804,Bodø,2009,4180,4635,12489,1642,4360,4879,12622,1018,8540,9514,25111,2660
1804,Bodø,2010,4215,4700,12708,1663,4390,5030,12834,1057,8605,9730,25542,2720
1804,Bodø,2011,4217,4853,12918,1667,4404,5116,13042,1054,8621,9969,25960,2721
1804,Bodø,2012,4214,4897,13110,1697,4370,5176,13266,1076,8584,10073,26376,2773
1804,Bodø,2013,4193,5039,13323,1721,4414,5344,13431,1133,8607,10383,26754,2854
1804,Bodø,2014,4209,5047,13491,1734,4375,5464,13652,1174,8584,10511,27143,2908
1805,Narvik,1999,1634,1781,4939,951,1718,1784,4949,537,3352,3565,9888,1488
1805,Narvik,2000,1644,1740,4979,966,1724,1778,4985,540,3368,3518,9964,1506
1805,Narvik,2001,1657,1669,4983,986,1755,1792,4985,549,3412,3461,9968,1535
1805,Narvik,2002,1658,1668,4956,998,1774,1745,4946,564,3432,3413,9902,1562
1805,Narvik,2003,1660,1615,4954,1023,1744,1733,4953,579,3404,3348,9907,1602
1805,Narvik,2004,1638,1671,4944,1044,1713,1774,4971,591,3351,3445,9915,1635
1805,Narvik,2005,1589,1660,4954,1066,1668,1820,4966,600,3257,3480,9920,1666
1805,Narvik,2006,1555,1645,4924,1073,1610,1824,4925,614,3165,3469,9849,1687
1805,Narvik,2007,1515,1662,4883,1066,1579,1818,4969,628,3094,3480,9852,1694
1805,Narvik,2008,1491,1719,4879,1065,1558,1884,4936,649,3049,3603,9815,1714
1805,Narvik,2009,1468,1717,4857,1060,1547,1896,4952,626,3015,3613,9809,1686
1805,Narvik,2010,1446,1745,4871,1054,1522,1931,5010,612,2968,3676,9881,1666
1805,Narvik,2011,1460,1758,4871,1040,1492,1909,5021,603,2952,3667,9892,1643
1805,Narvik,2012,1411,1755,4899,1050,1485,1998,5077,592,2896,3753,9976,1642
1805,Narvik,2013,1400,1755,4913,1033,1480,2023,5100,601,2880,3778,10013,1634
